game_id,agent_id,role,model_name,color,timestamp
40aff7c7-37a2-409b-8ec8-8d5b0b3fa0c5,Agent_8,honest,gpt-4o,⚪,
86339dfc-3b4e-4307-89ab-a3095a465cc8,Agent_8,honest,gpt-4o,⚪,
d8705bbb-7309-4c98-83e6-0596a59cd911,Agent_8,honest,gpt-4o,⚪,
642fdcbc-6b2d-4e16-859f-6a0c8fd5724b,Agent_8,honest,gpt-4o,⚪,
1f73e614-b285-4141-aad6-1477f9494a4d,Agent_8,honest,gpt-4o,⚪,
e530bea2-351f-459e-bc14-d3e32762aa46,Agent_8,honest,gpt-4o,⚪,
1ea9cf5a-4f4d-4beb-87d7-55122f11fa7f,Agent_8,honest,gpt-4o,⚪,
94c7940a-d3a1-4d50-a4e8-311c2c7d0b96,Agent_1,byzantine,gpt-4o,🔴,
1cd18f56-9da3-4170-b91d-ec964004b90d,Agent_1,byzantine,gpt-4o,🔴,
c0839413-7477-4141-b864-8d7960417260,Agent_1,byzantine,gpt-4o,🔴,
0940c2d0-eec4-464b-9d4f-3d16a0223e4d,Agent_1,byzantine,gpt-4o,🔴,
f3267be9-858a-4b2a-9d5c-75a331c286f3,Agent_1,byzantine,gpt-4o,🔴,
ab28c8ea-9347-483a-9ef8-4617f7652978,Agent_1,byzantine,gpt-4o,🔴,
8b880266-83d7-4c1e-886c-183e50bb053a,Agent_1,byzantine,gpt-4o,🔴,
0dcce44e-62d6-4335-9bf2-48a4d4115582,Agent_1,byzantine,gpt-4o,🔴,
94c7940a-d3a1-4d50-a4e8-311c2c7d0b96,Agent_2,honest,gpt-4o,🔵,
1cd18f56-9da3-4170-b91d-ec964004b90d,Agent_2,honest,gpt-4o,🔵,
c0839413-7477-4141-b864-8d7960417260,Agent_2,honest,gpt-4o,🔵,
0940c2d0-eec4-464b-9d4f-3d16a0223e4d,Agent_2,honest,gpt-4o,🔵,
f3267be9-858a-4b2a-9d5c-75a331c286f3,Agent_2,honest,gpt-4o,🔵,
ab28c8ea-9347-483a-9ef8-4617f7652978,Agent_2,honest,gpt-4o,🔵,
8b880266-83d7-4c1e-886c-183e50bb053a,Agent_2,honest,gpt-4o,🔵,
0dcce44e-62d6-4335-9bf2-48a4d4115582,Agent_2,honest,gpt-4o,🔵,
94c7940a-d3a1-4d50-a4e8-311c2c7d0b96,Agent_3,honest,gpt-4o,🟢,
1cd18f56-9da3-4170-b91d-ec964004b90d,Agent_3,honest,gpt-4o,🟢,
c0839413-7477-4141-b864-8d7960417260,Agent_3,honest,gpt-4o,🟢,
0940c2d0-eec4-464b-9d4f-3d16a0223e4d,Agent_3,honest,gpt-4o,🟢,
f3267be9-858a-4b2a-9d5c-75a331c286f3,Agent_3,honest,gpt-4o,🟢,
ab28c8ea-9347-483a-9ef8-4617f7652978,Agent_3,honest,gpt-4o,🟢,
8b880266-83d7-4c1e-886c-183e50bb053a,Agent_3,honest,gpt-4o,🟢,
0dcce44e-62d6-4335-9bf2-48a4d4115582,Agent_3,honest,gpt-4o,🟢,
94c7940a-d3a1-4d50-a4e8-311c2c7d0b96,Agent_4,honest,gpt-4o,💗,
1cd18f56-9da3-4170-b91d-ec964004b90d,Agent_4,honest,gpt-4o,💗,
c0839413-7477-4141-b864-8d7960417260,Agent_4,honest,gpt-4o,💗,
0940c2d0-eec4-464b-9d4f-3d16a0223e4d,Agent_4,honest,gpt-4o,💗,
f3267be9-858a-4b2a-9d5c-75a331c286f3,Agent_4,honest,gpt-4o,💗,
ab28c8ea-9347-483a-9ef8-4617f7652978,Agent_4,honest,gpt-4o,💗,
8b880266-83d7-4c1e-886c-183e50bb053a,Agent_4,honest,gpt-4o,💗,
0dcce44e-62d6-4335-9bf2-48a4d4115582,Agent_4,honest,gpt-4o,💗,
94c7940a-d3a1-4d50-a4e8-311c2c7d0b96,Agent_5,honest,gpt-4o,🟠,
1cd18f56-9da3-4170-b91d-ec964004b90d,Agent_5,honest,gpt-4o,🟠,
c0839413-7477-4141-b864-8d7960417260,Agent_5,honest,gpt-4o,🟠,
0940c2d0-eec4-464b-9d4f-3d16a0223e4d,Agent_5,honest,gpt-4o,🟠,
f3267be9-858a-4b2a-9d5c-75a331c286f3,Agent_5,honest,gpt-4o,🟠,
ab28c8ea-9347-483a-9ef8-4617f7652978,Agent_5,honest,gpt-4o,🟠,
8b880266-83d7-4c1e-886c-183e50bb053a,Agent_5,honest,gpt-4o,🟠,
0dcce44e-62d6-4335-9bf2-48a4d4115582,Agent_5,honest,gpt-4o,🟠,
94c7940a-d3a1-4d50-a4e8-311c2c7d0b96,Agent_6,honest,gpt-4o,🟡,
1cd18f56-9da3-4170-b91d-ec964004b90d,Agent_6,honest,gpt-4o,🟡,
c0839413-7477-4141-b864-8d7960417260,Agent_6,honest,gpt-4o,🟡,
0940c2d0-eec4-464b-9d4f-3d16a0223e4d,Agent_6,honest,gpt-4o,🟡,
f3267be9-858a-4b2a-9d5c-75a331c286f3,Agent_6,honest,gpt-4o,🟡,
ab28c8ea-9347-483a-9ef8-4617f7652978,Agent_6,honest,gpt-4o,🟡,
8b880266-83d7-4c1e-886c-183e50bb053a,Agent_6,honest,gpt-4o,🟡,
0dcce44e-62d6-4335-9bf2-48a4d4115582,Agent_6,honest,gpt-4o,🟡,
94c7940a-d3a1-4d50-a4e8-311c2c7d0b96,Agent_7,honest,gpt-4o,⚫,
1cd18f56-9da3-4170-b91d-ec964004b90d,Agent_7,honest,gpt-4o,⚫,
c0839413-7477-4141-b864-8d7960417260,Agent_7,honest,gpt-4o,⚫,
0940c2d0-eec4-464b-9d4f-3d16a0223e4d,Agent_7,honest,gpt-4o,⚫,
f3267be9-858a-4b2a-9d5c-75a331c286f3,Agent_7,honest,gpt-4o,⚫,
ab28c8ea-9347-483a-9ef8-4617f7652978,Agent_7,honest,gpt-4o,⚫,
8b880266-83d7-4c1e-886c-183e50bb053a,Agent_7,honest,gpt-4o,⚫,
0dcce44e-62d6-4335-9bf2-48a4d4115582,Agent_7,honest,gpt-4o,⚫,
94c7940a-d3a1-4d50-a4e8-311c2c7d0b96,Agent_8,byzantine,gpt-4o,⚪,
1cd18f56-9da3-4170-b91d-ec964004b90d,Agent_8,byzantine,gpt-4o,⚪,
c0839413-7477-4141-b864-8d7960417260,Agent_8,byzantine,gpt-4o,⚪,
0940c2d0-eec4-464b-9d4f-3d16a0223e4d,Agent_8,byzantine,gpt-4o,⚪,
f3267be9-858a-4b2a-9d5c-75a331c286f3,Agent_8,byzantine,gpt-4o,⚪,
ab28c8ea-9347-483a-9ef8-4617f7652978,Agent_8,byzantine,gpt-4o,⚪,
8b880266-83d7-4c1e-886c-183e50bb053a,Agent_8,byzantine,gpt-4o,⚪,
0dcce44e-62d6-4335-9bf2-48a4d4115582,Agent_8,byzantine,gpt-4o,⚪,
8a5fa635-4cbd-4e6b-8aad-5b86e57677b7,Agent_1,honest,gpt-4o,🔴,
153b29ef-1568-43d5-9538-4bb5ae4372f8,Agent_1,honest,gpt-4o,🔴,
f9ca30dd-a3b6-4404-aaa0-ec3244a76c3b,Agent_1,honest,gpt-4o,🔴,
268dd095-88bb-40dc-ae4b-5c401bbcc75d,Agent_1,honest,gpt-4o,🔴,
e142adb0-e0c5-4bfe-aff5-bf4a346786d2,Agent_1,honest,gpt-4o,🔴,
4199eb36-1844-4ebd-9979-4b65a559c18f,Agent_1,honest,gpt-4o,🔴,
ed2a0002-3f8b-4aab-bb6e-aa46080781a0,Agent_1,honest,gpt-4o,🔴,
428b89dd-1b00-4414-9e7f-a20e1b0abfe6,Agent_1,honest,gpt-4o,🔴,
8a5fa635-4cbd-4e6b-8aad-5b86e57677b7,Agent_2,honest,gpt-4o,🔵,
153b29ef-1568-43d5-9538-4bb5ae4372f8,Agent_2,honest,gpt-4o,🔵,
f9ca30dd-a3b6-4404-aaa0-ec3244a76c3b,Agent_2,honest,gpt-4o,🔵,
268dd095-88bb-40dc-ae4b-5c401bbcc75d,Agent_2,honest,gpt-4o,🔵,
e142adb0-e0c5-4bfe-aff5-bf4a346786d2,Agent_2,honest,gpt-4o,🔵,
4199eb36-1844-4ebd-9979-4b65a559c18f,Agent_2,honest,gpt-4o,🔵,
ed2a0002-3f8b-4aab-bb6e-aa46080781a0,Agent_2,honest,gpt-4o,🔵,
428b89dd-1b00-4414-9e7f-a20e1b0abfe6,Agent_2,honest,gpt-4o,🔵,
8a5fa635-4cbd-4e6b-8aad-5b86e57677b7,Agent_3,honest,gpt-4o,🟢,
153b29ef-1568-43d5-9538-4bb5ae4372f8,Agent_3,honest,gpt-4o,🟢,
f9ca30dd-a3b6-4404-aaa0-ec3244a76c3b,Agent_3,honest,gpt-4o,🟢,
268dd095-88bb-40dc-ae4b-5c401bbcc75d,Agent_3,honest,gpt-4o,🟢,
e142adb0-e0c5-4bfe-aff5-bf4a346786d2,Agent_3,honest,gpt-4o,🟢,
4199eb36-1844-4ebd-9979-4b65a559c18f,Agent_3,honest,gpt-4o,🟢,
ed2a0002-3f8b-4aab-bb6e-aa46080781a0,Agent_3,honest,gpt-4o,🟢,
428b89dd-1b00-4414-9e7f-a20e1b0abfe6,Agent_3,honest,gpt-4o,🟢,
8a5fa635-4cbd-4e6b-8aad-5b86e57677b7,Agent_4,honest,gpt-4o,💗,
153b29ef-1568-43d5-9538-4bb5ae4372f8,Agent_4,honest,gpt-4o,💗,
f9ca30dd-a3b6-4404-aaa0-ec3244a76c3b,Agent_4,honest,gpt-4o,💗,
268dd095-88bb-40dc-ae4b-5c401bbcc75d,Agent_4,honest,gpt-4o,💗,
e142adb0-e0c5-4bfe-aff5-bf4a346786d2,Agent_4,honest,gpt-4o,💗,
4199eb36-1844-4ebd-9979-4b65a559c18f,Agent_4,honest,gpt-4o,💗,
ed2a0002-3f8b-4aab-bb6e-aa46080781a0,Agent_4,honest,gpt-4o,💗,
428b89dd-1b00-4414-9e7f-a20e1b0abfe6,Agent_4,honest,gpt-4o,💗,
8a5fa635-4cbd-4e6b-8aad-5b86e57677b7,Agent_5,byzantine,gpt-4o,🟠,
153b29ef-1568-43d5-9538-4bb5ae4372f8,Agent_5,byzantine,gpt-4o,🟠,
f9ca30dd-a3b6-4404-aaa0-ec3244a76c3b,Agent_5,byzantine,gpt-4o,🟠,
268dd095-88bb-40dc-ae4b-5c401bbcc75d,Agent_5,byzantine,gpt-4o,🟠,
e142adb0-e0c5-4bfe-aff5-bf4a346786d2,Agent_5,byzantine,gpt-4o,🟠,
4199eb36-1844-4ebd-9979-4b65a559c18f,Agent_5,byzantine,gpt-4o,🟠,
ed2a0002-3f8b-4aab-bb6e-aa46080781a0,Agent_5,byzantine,gpt-4o,🟠,
428b89dd-1b00-4414-9e7f-a20e1b0abfe6,Agent_5,byzantine,gpt-4o,🟠,
8a5fa635-4cbd-4e6b-8aad-5b86e57677b7,Agent_6,honest,gpt-4o,🟡,
153b29ef-1568-43d5-9538-4bb5ae4372f8,Agent_6,honest,gpt-4o,🟡,
f9ca30dd-a3b6-4404-aaa0-ec3244a76c3b,Agent_6,honest,gpt-4o,🟡,
268dd095-88bb-40dc-ae4b-5c401bbcc75d,Agent_6,honest,gpt-4o,🟡,
e142adb0-e0c5-4bfe-aff5-bf4a346786d2,Agent_6,honest,gpt-4o,🟡,
4199eb36-1844-4ebd-9979-4b65a559c18f,Agent_6,honest,gpt-4o,🟡,
ed2a0002-3f8b-4aab-bb6e-aa46080781a0,Agent_6,honest,gpt-4o,🟡,
428b89dd-1b00-4414-9e7f-a20e1b0abfe6,Agent_6,honest,gpt-4o,🟡,
8a5fa635-4cbd-4e6b-8aad-5b86e57677b7,Agent_7,byzantine,gpt-4o,⚫,
153b29ef-1568-43d5-9538-4bb5ae4372f8,Agent_7,byzantine,gpt-4o,⚫,
f9ca30dd-a3b6-4404-aaa0-ec3244a76c3b,Agent_7,byzantine,gpt-4o,⚫,
268dd095-88bb-40dc-ae4b-5c401bbcc75d,Agent_7,byzantine,gpt-4o,⚫,
e142adb0-e0c5-4bfe-aff5-bf4a346786d2,Agent_7,byzantine,gpt-4o,⚫,
4199eb36-1844-4ebd-9979-4b65a559c18f,Agent_7,byzantine,gpt-4o,⚫,
ed2a0002-3f8b-4aab-bb6e-aa46080781a0,Agent_7,byzantine,gpt-4o,⚫,
428b89dd-1b00-4414-9e7f-a20e1b0abfe6,Agent_7,byzantine,gpt-4o,⚫,
8a5fa635-4cbd-4e6b-8aad-5b86e57677b7,Agent_8,honest,gpt-4o,⚪,
153b29ef-1568-43d5-9538-4bb5ae4372f8,Agent_8,honest,gpt-4o,⚪,
f9ca30dd-a3b6-4404-aaa0-ec3244a76c3b,Agent_8,honest,gpt-4o,⚪,
268dd095-88bb-40dc-ae4b-5c401bbcc75d,Agent_8,honest,gpt-4o,⚪,
e142adb0-e0c5-4bfe-aff5-bf4a346786d2,Agent_8,honest,gpt-4o,⚪,
4199eb36-1844-4ebd-9979-4b65a559c18f,Agent_8,honest,gpt-4o,⚪,
ed2a0002-3f8b-4aab-bb6e-aa46080781a0,Agent_8,honest,gpt-4o,⚪,
428b89dd-1b00-4414-9e7f-a20e1b0abfe6,Agent_8,honest,gpt-4o,⚪,
e46de1c7-e2cb-4ded-a355-30d8ecac392b,Agent_1,honest,gpt-4o,🔴,
4f40ce75-b836-488d-8f03-3df3f97fc322,Agent_1,honest,gpt-4o,🔴,
6a178308-3135-449c-9046-d8dcf28dde29,Agent_1,honest,gpt-4o,🔴,
248d5d86-49f2-472b-ba7f-5d491628adfc,Agent_1,honest,gpt-4o,🔴,
b94dfc26-96b8-45bd-b0b1-8ab8ffd53304,Agent_1,honest,gpt-4o,🔴,
e8048aea-0c7e-4485-b3cd-e3c42727b2e2,Agent_1,honest,gpt-4o,🔴,
5975b967-f3ba-49d6-b296-dcf6daeb22ed,Agent_1,honest,gpt-4o,🔴,
00a6e2c6-b42a-49df-847e-44742aebdc62,Agent_1,honest,gpt-4o,🔴,
e46de1c7-e2cb-4ded-a355-30d8ecac392b,Agent_2,honest,gpt-4o,🔵,
4f40ce75-b836-488d-8f03-3df3f97fc322,Agent_2,honest,gpt-4o,🔵,
6a178308-3135-449c-9046-d8dcf28dde29,Agent_2,honest,gpt-4o,🔵,
248d5d86-49f2-472b-ba7f-5d491628adfc,Agent_2,honest,gpt-4o,🔵,
b94dfc26-96b8-45bd-b0b1-8ab8ffd53304,Agent_2,honest,gpt-4o,🔵,
e8048aea-0c7e-4485-b3cd-e3c42727b2e2,Agent_2,honest,gpt-4o,🔵,
5975b967-f3ba-49d6-b296-dcf6daeb22ed,Agent_2,honest,gpt-4o,🔵,
00a6e2c6-b42a-49df-847e-44742aebdc62,Agent_2,honest,gpt-4o,🔵,
e46de1c7-e2cb-4ded-a355-30d8ecac392b,Agent_3,byzantine,gpt-4o,🟢,
4f40ce75-b836-488d-8f03-3df3f97fc322,Agent_3,byzantine,gpt-4o,🟢,
6a178308-3135-449c-9046-d8dcf28dde29,Agent_3,byzantine,gpt-4o,🟢,
248d5d86-49f2-472b-ba7f-5d491628adfc,Agent_3,byzantine,gpt-4o,🟢,
b94dfc26-96b8-45bd-b0b1-8ab8ffd53304,Agent_3,byzantine,gpt-4o,🟢,
e8048aea-0c7e-4485-b3cd-e3c42727b2e2,Agent_3,byzantine,gpt-4o,🟢,
5975b967-f3ba-49d6-b296-dcf6daeb22ed,Agent_3,byzantine,gpt-4o,🟢,
00a6e2c6-b42a-49df-847e-44742aebdc62,Agent_3,byzantine,gpt-4o,🟢,
e46de1c7-e2cb-4ded-a355-30d8ecac392b,Agent_4,honest,gpt-4o,💗,
4f40ce75-b836-488d-8f03-3df3f97fc322,Agent_4,honest,gpt-4o,💗,
6a178308-3135-449c-9046-d8dcf28dde29,Agent_4,honest,gpt-4o,💗,
248d5d86-49f2-472b-ba7f-5d491628adfc,Agent_4,honest,gpt-4o,💗,
b94dfc26-96b8-45bd-b0b1-8ab8ffd53304,Agent_4,honest,gpt-4o,💗,
e8048aea-0c7e-4485-b3cd-e3c42727b2e2,Agent_4,honest,gpt-4o,💗,
5975b967-f3ba-49d6-b296-dcf6daeb22ed,Agent_4,honest,gpt-4o,💗,
00a6e2c6-b42a-49df-847e-44742aebdc62,Agent_4,honest,gpt-4o,💗,
e46de1c7-e2cb-4ded-a355-30d8ecac392b,Agent_5,honest,gpt-4o,🟠,
4f40ce75-b836-488d-8f03-3df3f97fc322,Agent_5,honest,gpt-4o,🟠,
6a178308-3135-449c-9046-d8dcf28dde29,Agent_5,honest,gpt-4o,🟠,
248d5d86-49f2-472b-ba7f-5d491628adfc,Agent_5,honest,gpt-4o,🟠,
b94dfc26-96b8-45bd-b0b1-8ab8ffd53304,Agent_5,honest,gpt-4o,🟠,
e8048aea-0c7e-4485-b3cd-e3c42727b2e2,Agent_5,honest,gpt-4o,🟠,
5975b967-f3ba-49d6-b296-dcf6daeb22ed,Agent_5,honest,gpt-4o,🟠,
00a6e2c6-b42a-49df-847e-44742aebdc62,Agent_5,honest,gpt-4o,🟠,
e46de1c7-e2cb-4ded-a355-30d8ecac392b,Agent_6,byzantine,gpt-4o,🟡,
4f40ce75-b836-488d-8f03-3df3f97fc322,Agent_6,byzantine,gpt-4o,🟡,
6a178308-3135-449c-9046-d8dcf28dde29,Agent_6,byzantine,gpt-4o,🟡,
248d5d86-49f2-472b-ba7f-5d491628adfc,Agent_6,byzantine,gpt-4o,🟡,
b94dfc26-96b8-45bd-b0b1-8ab8ffd53304,Agent_6,byzantine,gpt-4o,🟡,
e8048aea-0c7e-4485-b3cd-e3c42727b2e2,Agent_6,byzantine,gpt-4o,🟡,
5975b967-f3ba-49d6-b296-dcf6daeb22ed,Agent_6,byzantine,gpt-4o,🟡,
00a6e2c6-b42a-49df-847e-44742aebdc62,Agent_6,byzantine,gpt-4o,🟡,
e46de1c7-e2cb-4ded-a355-30d8ecac392b,Agent_7,honest,gpt-4o,⚫,
4f40ce75-b836-488d-8f03-3df3f97fc322,Agent_7,honest,gpt-4o,⚫,
6a178308-3135-449c-9046-d8dcf28dde29,Agent_7,honest,gpt-4o,⚫,
248d5d86-49f2-472b-ba7f-5d491628adfc,Agent_7,honest,gpt-4o,⚫,
b94dfc26-96b8-45bd-b0b1-8ab8ffd53304,Agent_7,honest,gpt-4o,⚫,
e8048aea-0c7e-4485-b3cd-e3c42727b2e2,Agent_7,honest,gpt-4o,⚫,
5975b967-f3ba-49d6-b296-dcf6daeb22ed,Agent_7,honest,gpt-4o,⚫,
00a6e2c6-b42a-49df-847e-44742aebdc62,Agent_7,honest,gpt-4o,⚫,
e46de1c7-e2cb-4ded-a355-30d8ecac392b,Agent_8,honest,gpt-4o,⚪,
4f40ce75-b836-488d-8f03-3df3f97fc322,Agent_8,honest,gpt-4o,⚪,
6a178308-3135-449c-9046-d8dcf28dde29,Agent_8,honest,gpt-4o,⚪,
248d5d86-49f2-472b-ba7f-5d491628adfc,Agent_8,honest,gpt-4o,⚪,
b94dfc26-96b8-45bd-b0b1-8ab8ffd53304,Agent_8,honest,gpt-4o,⚪,
e8048aea-0c7e-4485-b3cd-e3c42727b2e2,Agent_8,honest,gpt-4o,⚪,
5975b967-f3ba-49d6-b296-dcf6daeb22ed,Agent_8,honest,gpt-4o,⚪,
00a6e2c6-b42a-49df-847e-44742aebdc62,Agent_8,honest,gpt-4o,⚪,
4b48ce5c-6683-456e-a31c-50e4fc860fae,Agent_1,byzantine,gpt-4o,🔴,
21b9a99f-9386-4d44-a3b4-f968638fd7a8,Agent_1,byzantine,gpt-4o,🔴,
dddcedb9-149f-4072-9c97-8008b0fbd4ba,Agent_1,byzantine,gpt-4o,🔴,
59fe038c-3dca-4d4e-a31b-45a0bb4fdcba,Agent_1,byzantine,gpt-4o,🔴,
4deef06f-a993-46f8-9fd1-5aaa3777e8bc,Agent_1,byzantine,gpt-4o,🔴,
0f48d639-7b00-4ec5-b1e2-051300a11cb2,Agent_1,byzantine,gpt-4o,🔴,
bd27ec0a-8d67-4682-b0f9-39a280d3e6e2,Agent_1,byzantine,gpt-4o,🔴,
003774d9-1f7a-4e24-8f90-f97aaf2d37a9,Agent_1,byzantine,gpt-4o,🔴,
4b48ce5c-6683-456e-a31c-50e4fc860fae,Agent_2,honest,gpt-4o,🔵,
21b9a99f-9386-4d44-a3b4-f968638fd7a8,Agent_2,honest,gpt-4o,🔵,
dddcedb9-149f-4072-9c97-8008b0fbd4ba,Agent_2,honest,gpt-4o,🔵,
59fe038c-3dca-4d4e-a31b-45a0bb4fdcba,Agent_2,honest,gpt-4o,🔵,
4deef06f-a993-46f8-9fd1-5aaa3777e8bc,Agent_2,honest,gpt-4o,🔵,
0f48d639-7b00-4ec5-b1e2-051300a11cb2,Agent_2,honest,gpt-4o,🔵,
bd27ec0a-8d67-4682-b0f9-39a280d3e6e2,Agent_2,honest,gpt-4o,🔵,
003774d9-1f7a-4e24-8f90-f97aaf2d37a9,Agent_2,honest,gpt-4o,🔵,
4b48ce5c-6683-456e-a31c-50e4fc860fae,Agent_3,honest,gpt-4o,🟢,
21b9a99f-9386-4d44-a3b4-f968638fd7a8,Agent_3,honest,gpt-4o,🟢,
dddcedb9-149f-4072-9c97-8008b0fbd4ba,Agent_3,honest,gpt-4o,🟢,
59fe038c-3dca-4d4e-a31b-45a0bb4fdcba,Agent_3,honest,gpt-4o,🟢,
4deef06f-a993-46f8-9fd1-5aaa3777e8bc,Agent_3,honest,gpt-4o,🟢,
0f48d639-7b00-4ec5-b1e2-051300a11cb2,Agent_3,honest,gpt-4o,🟢,
bd27ec0a-8d67-4682-b0f9-39a280d3e6e2,Agent_3,honest,gpt-4o,🟢,
003774d9-1f7a-4e24-8f90-f97aaf2d37a9,Agent_3,honest,gpt-4o,🟢,
4b48ce5c-6683-456e-a31c-50e4fc860fae,Agent_4,honest,gpt-4o,💗,
21b9a99f-9386-4d44-a3b4-f968638fd7a8,Agent_4,honest,gpt-4o,💗,
dddcedb9-149f-4072-9c97-8008b0fbd4ba,Agent_4,honest,gpt-4o,💗,
59fe038c-3dca-4d4e-a31b-45a0bb4fdcba,Agent_4,honest,gpt-4o,💗,
4deef06f-a993-46f8-9fd1-5aaa3777e8bc,Agent_4,honest,gpt-4o,💗,
0f48d639-7b00-4ec5-b1e2-051300a11cb2,Agent_4,honest,gpt-4o,💗,
bd27ec0a-8d67-4682-b0f9-39a280d3e6e2,Agent_4,honest,gpt-4o,💗,
003774d9-1f7a-4e24-8f90-f97aaf2d37a9,Agent_4,honest,gpt-4o,💗,
4b48ce5c-6683-456e-a31c-50e4fc860fae,Agent_5,byzantine,gpt-4o,🟠,
21b9a99f-9386-4d44-a3b4-f968638fd7a8,Agent_5,byzantine,gpt-4o,🟠,
dddcedb9-149f-4072-9c97-8008b0fbd4ba,Agent_5,byzantine,gpt-4o,🟠,
59fe038c-3dca-4d4e-a31b-45a0bb4fdcba,Agent_5,byzantine,gpt-4o,🟠,
4deef06f-a993-46f8-9fd1-5aaa3777e8bc,Agent_5,byzantine,gpt-4o,🟠,
0f48d639-7b00-4ec5-b1e2-051300a11cb2,Agent_5,byzantine,gpt-4o,🟠,
bd27ec0a-8d67-4682-b0f9-39a280d3e6e2,Agent_5,byzantine,gpt-4o,🟠,
003774d9-1f7a-4e24-8f90-f97aaf2d37a9,Agent_5,byzantine,gpt-4o,🟠,
4b48ce5c-6683-456e-a31c-50e4fc860fae,Agent_6,honest,gpt-4o,🟡,
21b9a99f-9386-4d44-a3b4-f968638fd7a8,Agent_6,honest,gpt-4o,🟡,
dddcedb9-149f-4072-9c97-8008b0fbd4ba,Agent_6,honest,gpt-4o,🟡,
59fe038c-3dca-4d4e-a31b-45a0bb4fdcba,Agent_6,honest,gpt-4o,🟡,
4deef06f-a993-46f8-9fd1-5aaa3777e8bc,Agent_6,honest,gpt-4o,🟡,
0f48d639-7b00-4ec5-b1e2-051300a11cb2,Agent_6,honest,gpt-4o,🟡,
bd27ec0a-8d67-4682-b0f9-39a280d3e6e2,Agent_6,honest,gpt-4o,🟡,
003774d9-1f7a-4e24-8f90-f97aaf2d37a9,Agent_6,honest,gpt-4o,🟡,
4b48ce5c-6683-456e-a31c-50e4fc860fae,Agent_7,honest,gpt-4o,⚫,
21b9a99f-9386-4d44-a3b4-f968638fd7a8,Agent_7,honest,gpt-4o,⚫,
dddcedb9-149f-4072-9c97-8008b0fbd4ba,Agent_7,honest,gpt-4o,⚫,
59fe038c-3dca-4d4e-a31b-45a0bb4fdcba,Agent_7,honest,gpt-4o,⚫,
4deef06f-a993-46f8-9fd1-5aaa3777e8bc,Agent_7,honest,gpt-4o,⚫,
0f48d639-7b00-4ec5-b1e2-051300a11cb2,Agent_7,honest,gpt-4o,⚫,
bd27ec0a-8d67-4682-b0f9-39a280d3e6e2,Agent_7,honest,gpt-4o,⚫,
003774d9-1f7a-4e24-8f90-f97aaf2d37a9,Agent_7,honest,gpt-4o,⚫,
4b48ce5c-6683-456e-a31c-50e4fc860fae,Agent_8,honest,gpt-4o,⚪,
21b9a99f-9386-4d44-a3b4-f968638fd7a8,Agent_8,honest,gpt-4o,⚪,
dddcedb9-149f-4072-9c97-8008b0fbd4ba,Agent_8,honest,gpt-4o,⚪,
59fe038c-3dca-4d4e-a31b-45a0bb4fdcba,Agent_8,honest,gpt-4o,⚪,
4deef06f-a993-46f8-9fd1-5aaa3777e8bc,Agent_8,honest,gpt-4o,⚪,
0f48d639-7b00-4ec5-b1e2-051300a11cb2,Agent_8,honest,gpt-4o,⚪,
bd27ec0a-8d67-4682-b0f9-39a280d3e6e2,Agent_8,honest,gpt-4o,⚪,
003774d9-1f7a-4e24-8f90-f97aaf2d37a9,Agent_8,honest,gpt-4o,⚪,
679cfdf8-d953-491e-a0a6-5aeea774f318,Agent_1,honest,gpt-4o,🔴,
5d38b993-271a-445a-84bd-27e33e13c75d,Agent_1,honest,gpt-4o,🔴,
84246ef6-3b8b-436d-8106-0a9fb8fccf3a,Agent_1,honest,gpt-4o,🔴,
6217d8d4-9b37-474d-a573-c7cd7a302fef,Agent_1,honest,gpt-4o,🔴,
43e66858-c4e7-4352-8837-96790eb29cab,Agent_1,honest,gpt-4o,🔴,
85831550-e902-412c-86e7-8a8a401ff36c,Agent_1,honest,gpt-4o,🔴,
6c3fa5b6-85f4-4d07-9144-c75bb20d15b0,Agent_1,honest,gpt-4o,🔴,
578e634b-2937-4d3f-ad20-4bbdd83b5a4f,Agent_1,honest,gpt-4o,🔴,
679cfdf8-d953-491e-a0a6-5aeea774f318,Agent_2,honest,gpt-4o,🔵,
5d38b993-271a-445a-84bd-27e33e13c75d,Agent_2,honest,gpt-4o,🔵,
84246ef6-3b8b-436d-8106-0a9fb8fccf3a,Agent_2,honest,gpt-4o,🔵,
6217d8d4-9b37-474d-a573-c7cd7a302fef,Agent_2,honest,gpt-4o,🔵,
43e66858-c4e7-4352-8837-96790eb29cab,Agent_2,honest,gpt-4o,🔵,
85831550-e902-412c-86e7-8a8a401ff36c,Agent_2,honest,gpt-4o,🔵,
6c3fa5b6-85f4-4d07-9144-c75bb20d15b0,Agent_2,honest,gpt-4o,🔵,
578e634b-2937-4d3f-ad20-4bbdd83b5a4f,Agent_2,honest,gpt-4o,🔵,
679cfdf8-d953-491e-a0a6-5aeea774f318,Agent_3,honest,gpt-4o,🟢,
5d38b993-271a-445a-84bd-27e33e13c75d,Agent_3,honest,gpt-4o,🟢,
84246ef6-3b8b-436d-8106-0a9fb8fccf3a,Agent_3,honest,gpt-4o,🟢,
6217d8d4-9b37-474d-a573-c7cd7a302fef,Agent_3,honest,gpt-4o,🟢,
43e66858-c4e7-4352-8837-96790eb29cab,Agent_3,honest,gpt-4o,🟢,
85831550-e902-412c-86e7-8a8a401ff36c,Agent_3,honest,gpt-4o,🟢,
