game_id,round_id,consensus_decision,agreement_level,timestamp
a4cf9efa-8af9-4303-b487-bb972ad0a24b,2,Eject Agent_8,0.857142857,
5dcc3507-838a-4cb0-bcb0-984955428bc3,2,Eject Agent_8,0.857142857,
ad21ec37-660a-44d0-94ba-c701147e40aa,7,Eject Agent_3,0.6,
4739529e-e5d9-449a-9dc8-33f08e65a2b4,7,Eject Agent_3,0.6,
12410bb7-b692-4c2d-bef2-cc60f2b28a88,7,Eject Agent_3,0.6,
f0a94915-f2c3-4b77-9964-2823198f8d7e,7,Eject Agent_3,0.6,
59f0bf03-af2e-4d43-b959-8eb7ab006e25,7,Eject Agent_3,0.6,
73a2fc27-7772-413c-928e-867386f9be61,7,Eject Agent_3,0.6,
a4cf9efa-8af9-4303-b487-bb972ad0a24b,7,Eject Agent_3,0.6,
5dcc3507-838a-4cb0-bcb0-984955428bc3,7,Eject Agent_3,0.6,
ad21ec37-660a-44d0-94ba-c701147e40aa,8,Eject Agent_8,0.5,
4739529e-e5d9-449a-9dc8-33f08e65a2b4,8,Eject Agent_8,0.5,
12410bb7-b692-4c2d-bef2-cc60f2b28a88,8,Eject Agent_8,0.5,
f0a94915-f2c3-4b77-9964-2823198f8d7e,8,Eject Agent_8,0.5,
59f0bf03-af2e-4d43-b959-8eb7ab006e25,8,Eject Agent_8,0.5,
73a2fc27-7772-413c-928e-867386f9be61,8,Eject Agent_8,0.5,
a4cf9efa-8af9-4303-b487-bb972ad0a24b,8,Eject Agent_8,0.5,
5dcc3507-838a-4cb0-bcb0-984955428bc3,8,Eject Agent_8,0.5,
ad21ec37-660a-44d0-94ba-c701147e40aa,9,Eject Agent_8,1,
4739529e-e5d9-449a-9dc8-33f08e65a2b4,9,Eject Agent_8,1,
12410bb7-b692-4c2d-bef2-cc60f2b28a88,9,Eject Agent_8,1,
f0a94915-f2c3-4b77-9964-2823198f8d7e,9,Eject Agent_8,1,
59f0bf03-af2e-4d43-b959-8eb7ab006e25,9,Eject Agent_8,1,
73a2fc27-7772-413c-928e-867386f9be61,9,Eject Agent_8,1,
a4cf9efa-8af9-4303-b487-bb972ad0a24b,9,Eject Agent_8,1,
5dcc3507-838a-4cb0-bcb0-984955428bc3,9,Eject Agent_8,1,
ad21ec37-660a-44d0-94ba-c701147e40aa,10,Max Rounds Reached – Honest Agents Win,1,
4739529e-e5d9-449a-9dc8-33f08e65a2b4,10,Max Rounds Reached – Honest Agents Win,1,
12410bb7-b692-4c2d-bef2-cc60f2b28a88,10,Max Rounds Reached – Honest Agents Win,1,
f0a94915-f2c3-4b77-9964-2823198f8d7e,10,Max Rounds Reached – Honest Agents Win,1,
59f0bf03-af2e-4d43-b959-8eb7ab006e25,10,Max Rounds Reached – Honest Agents Win,1,
73a2fc27-7772-413c-928e-867386f9be61,10,Max Rounds Reached – Honest Agents Win,1,
a4cf9efa-8af9-4303-b487-bb972ad0a24b,10,Max Rounds Reached – Honest Agents Win,1,
5dcc3507-838a-4cb0-bcb0-984955428bc3,10,Max Rounds Reached – Honest Agents Win,1,
51c32e7c-d540-4210-ad8d-02bd8de926eb,2,Eject No Ejection,0.857142857,
7e7ef97b-2387-4f01-8c5d-97a9731d0d57,2,Eject No Ejection,0.857142857,
af43c7db-2693-40c0-ac14-fa4345677595,2,Eject No Ejection,0.857142857,
476efac6-e321-4335-9abc-9d8dbb161d91,2,Eject No Ejection,0.857142857,
b0013964-c6ab-4860-8616-60d261be13d5,2,Eject No Ejection,0.857142857,
19fad6f8-4790-419a-8b01-de2ff5d28e77,2,Eject No Ejection,0.857142857,
97bd2e0e-0c1b-45fa-90d1-bd9ad661e6f3,2,Eject No Ejection,0.857142857,
9c0a7bdd-94d4-4e0d-803b-d06ea053b113,2,Eject No Ejection,0.857142857,
51c32e7c-d540-4210-ad8d-02bd8de926eb,3,Eject Agent_5,0.857142857,
7e7ef97b-2387-4f01-8c5d-97a9731d0d57,3,Eject Agent_5,0.857142857,
af43c7db-2693-40c0-ac14-fa4345677595,3,Eject Agent_5,0.857142857,
476efac6-e321-4335-9abc-9d8dbb161d91,3,Eject Agent_5,0.857142857,
b0013964-c6ab-4860-8616-60d261be13d5,3,Eject Agent_5,0.857142857,
19fad6f8-4790-419a-8b01-de2ff5d28e77,3,Eject Agent_5,0.857142857,
97bd2e0e-0c1b-45fa-90d1-bd9ad661e6f3,3,Eject Agent_5,0.857142857,
9c0a7bdd-94d4-4e0d-803b-d06ea053b113,3,Eject Agent_5,0.857142857,
fb50f1ae-99c2-456b-8612-7e184dbc7980,3,Eject Agent_1,0.571428571,
9193b427-958c-42e5-be78-1c13013f4f2b,3,Eject Agent_1,0.571428571,
d5fc06cc-f1b9-4e2d-aee0-cdd0a77a5c70,3,Eject Agent_1,0.571428571,
bf0c6f13-3d58-47f1-9266-c81e999df114,3,Eject Agent_1,0.571428571,
93efd576-5a59-489d-b7f7-945dd0304ba8,3,Eject Agent_1,0.571428571,
9ce99a93-c871-4cdf-8cb0-3b61d45d8d36,3,Eject Agent_1,0.571428571,
268ea266-004e-422e-b23b-5f4306b12e02,3,Eject Agent_1,0.571428571,
e15d9bc9-c308-4f28-a989-425f7f8619a8,3,Eject Agent_1,0.571428571,
fb50f1ae-99c2-456b-8612-7e184dbc7980,4,Eject Agent_4,0.6,
9193b427-958c-42e5-be78-1c13013f4f2b,4,Eject Agent_4,0.6,
d5fc06cc-f1b9-4e2d-aee0-cdd0a77a5c70,4,Eject Agent_4,0.6,
bf0c6f13-3d58-47f1-9266-c81e999df114,4,Eject Agent_4,0.6,
93efd576-5a59-489d-b7f7-945dd0304ba8,4,Eject Agent_4,0.6,
9ce99a93-c871-4cdf-8cb0-3b61d45d8d36,4,Eject Agent_4,0.6,
268ea266-004e-422e-b23b-5f4306b12e02,4,Eject Agent_4,0.6,
e15d9bc9-c308-4f28-a989-425f7f8619a8,4,Eject Agent_4,0.6,
fb50f1ae-99c2-456b-8612-7e184dbc7980,5,Eject Agent_8,0.6,
9193b427-958c-42e5-be78-1c13013f4f2b,5,Eject Agent_8,0.6,
d5fc06cc-f1b9-4e2d-aee0-cdd0a77a5c70,5,Eject Agent_8,0.6,
bf0c6f13-3d58-47f1-9266-c81e999df114,5,Eject Agent_8,0.6,
93efd576-5a59-489d-b7f7-945dd0304ba8,5,Eject Agent_8,0.6,
9ce99a93-c871-4cdf-8cb0-3b61d45d8d36,5,Eject Agent_8,0.6,
268ea266-004e-422e-b23b-5f4306b12e02,5,Eject Agent_8,0.6,
e15d9bc9-c308-4f28-a989-425f7f8619a8,5,Eject Agent_8,0.6,
fb50f1ae-99c2-456b-8612-7e184dbc7980,6,Eject Agent_8,0.75,
9193b427-958c-42e5-be78-1c13013f4f2b,6,Eject Agent_8,0.75,
d5fc06cc-f1b9-4e2d-aee0-cdd0a77a5c70,6,Eject Agent_8,0.75,
bf0c6f13-3d58-47f1-9266-c81e999df114,6,Eject Agent_8,0.75,
93efd576-5a59-489d-b7f7-945dd0304ba8,6,Eject Agent_8,0.75,
9ce99a93-c871-4cdf-8cb0-3b61d45d8d36,6,Eject Agent_8,0.75,
268ea266-004e-422e-b23b-5f4306b12e02,6,Eject Agent_8,0.75,
e15d9bc9-c308-4f28-a989-425f7f8619a8,6,Eject Agent_8,0.75,
fb50f1ae-99c2-456b-8612-7e184dbc7980,7,Eject Agent_6,0.75,
9193b427-958c-42e5-be78-1c13013f4f2b,7,Eject Agent_6,0.75,
d5fc06cc-f1b9-4e2d-aee0-cdd0a77a5c70,7,Eject Agent_6,0.75,
bf0c6f13-3d58-47f1-9266-c81e999df114,7,Eject Agent_6,0.75,
93efd576-5a59-489d-b7f7-945dd0304ba8,7,Eject Agent_6,0.75,
9ce99a93-c871-4cdf-8cb0-3b61d45d8d36,7,Eject Agent_6,0.75,
268ea266-004e-422e-b23b-5f4306b12e02,7,Eject Agent_6,0.75,
e15d9bc9-c308-4f28-a989-425f7f8619a8,7,Eject Agent_6,0.75,
fb50f1ae-99c2-456b-8612-7e184dbc7980,8,Eject Agent_6,0.666666667,
9193b427-958c-42e5-be78-1c13013f4f2b,8,Eject Agent_6,0.666666667,
d5fc06cc-f1b9-4e2d-aee0-cdd0a77a5c70,8,Eject Agent_6,0.666666667,
bf0c6f13-3d58-47f1-9266-c81e999df114,8,Eject Agent_6,0.666666667,
93efd576-5a59-489d-b7f7-945dd0304ba8,8,Eject Agent_6,0.666666667,
9ce99a93-c871-4cdf-8cb0-3b61d45d8d36,8,Eject Agent_6,0.666666667,
268ea266-004e-422e-b23b-5f4306b12e02,8,Eject Agent_6,0.666666667,
e15d9bc9-c308-4f28-a989-425f7f8619a8,8,Eject Agent_6,0.666666667,
fb50f1ae-99c2-456b-8612-7e184dbc7980,9,Eject Agent_7,0.333333333,
9193b427-958c-42e5-be78-1c13013f4f2b,9,Eject Agent_7,0.333333333,
d5fc06cc-f1b9-4e2d-aee0-cdd0a77a5c70,9,Eject Agent_7,0.333333333,
bf0c6f13-3d58-47f1-9266-c81e999df114,9,Eject Agent_7,0.333333333,
93efd576-5a59-489d-b7f7-945dd0304ba8,9,Eject Agent_7,0.333333333,
9ce99a93-c871-4cdf-8cb0-3b61d45d8d36,9,Eject Agent_7,0.333333333,
268ea266-004e-422e-b23b-5f4306b12e02,9,Eject Agent_7,0.333333333,
e15d9bc9-c308-4f28-a989-425f7f8619a8,9,Eject Agent_7,0.333333333,
d506313b-0f44-489a-9dfd-8ba185c7824f,4,Eject Agent_2,0.857142857,
c44bf8fa-ebd9-4725-97da-f258ff688ce1,4,Eject Agent_2,0.857142857,
d21c559c-c1fd-48da-9bcc-47bc77bd738e,4,Eject Agent_2,0.857142857,
61d437e3-b8d1-42ca-a5b8-edca3e78d2a3,4,Eject Agent_2,0.857142857,
61188a93-692b-47f8-99e1-0d761200bb0c,4,Eject Agent_2,0.857142857,
3d4b5421-e12e-491b-a8be-9828df21d94e,4,Eject Agent_2,0.857142857,
c55f946a-f421-4222-adcb-0ced630c3eb7,4,Eject Agent_2,0.857142857,
39ee4cbf-f6f8-4bbf-a48d-f1948d85850c,4,Eject Agent_2,0.857142857,
d506313b-0f44-489a-9dfd-8ba185c7824f,5,Eject Agent_8,0.8,
c44bf8fa-ebd9-4725-97da-f258ff688ce1,5,Eject Agent_8,0.8,
d21c559c-c1fd-48da-9bcc-47bc77bd738e,5,Eject Agent_8,0.8,
61d437e3-b8d1-42ca-a5b8-edca3e78d2a3,5,Eject Agent_8,0.8,
61188a93-692b-47f8-99e1-0d761200bb0c,5,Eject Agent_8,0.8,
3d4b5421-e12e-491b-a8be-9828df21d94e,5,Eject Agent_8,0.8,
c55f946a-f421-4222-adcb-0ced630c3eb7,5,Eject Agent_8,0.8,
39ee4cbf-f6f8-4bbf-a48d-f1948d85850c,5,Eject Agent_8,0.8,
36c38526-2a6e-48c6-b293-60ab54a0ab16,2,Eject Agent_1,0.666666667,
6b1b8d10-ce27-4049-b839-f7238b543e55,2,Eject Agent_1,0.666666667,
bb9c9421-dc43-4ab5-be79-2e3e957f7b9b,2,Eject Agent_1,0.666666667,
e05d4f06-9baf-4b9d-b283-500ea645aa50,2,Eject Agent_1,0.666666667,
60c72a72-16d7-458a-ae44-f97e0f148b1b,2,Eject Agent_1,0.666666667,
b98de460-1d05-47d9-816b-4400135251b5,2,Eject Agent_1,0.666666667,
3441eff0-ed23-44e0-830d-2c4f86330cf1,2,Eject Agent_1,0.666666667,
e0c1b4bb-eed4-40d8-b778-08f054199405,2,Eject Agent_1,0.666666667,
36c38526-2a6e-48c6-b293-60ab54a0ab16,3,Eject Agent_2,0.6,
6b1b8d10-ce27-4049-b839-f7238b543e55,3,Eject Agent_2,0.6,
bb9c9421-dc43-4ab5-be79-2e3e957f7b9b,3,Eject Agent_2,0.6,
e05d4f06-9baf-4b9d-b283-500ea645aa50,3,Eject Agent_2,0.6,
60c72a72-16d7-458a-ae44-f97e0f148b1b,3,Eject Agent_2,0.6,
b98de460-1d05-47d9-816b-4400135251b5,3,Eject Agent_2,0.6,
3441eff0-ed23-44e0-830d-2c4f86330cf1,3,Eject Agent_2,0.6,
e0c1b4bb-eed4-40d8-b778-08f054199405,3,Eject Agent_2,0.6,
36c38526-2a6e-48c6-b293-60ab54a0ab16,4,Eject No Ejection,0.5,
6b1b8d10-ce27-4049-b839-f7238b543e55,4,Eject No Ejection,0.5,
bb9c9421-dc43-4ab5-be79-2e3e957f7b9b,4,Eject No Ejection,0.5,
e05d4f06-9baf-4b9d-b283-500ea645aa50,4,Eject No Ejection,0.5,
60c72a72-16d7-458a-ae44-f97e0f148b1b,4,Eject No Ejection,0.5,
b98de460-1d05-47d9-816b-4400135251b5,4,Eject No Ejection,0.5,
3441eff0-ed23-44e0-830d-2c4f86330cf1,4,Eject No Ejection,0.5,
e0c1b4bb-eed4-40d8-b778-08f054199405,4,Eject No Ejection,0.5,
36c38526-2a6e-48c6-b293-60ab54a0ab16,5,Eject Agent_6,0.5,
6b1b8d10-ce27-4049-b839-f7238b543e55,5,Eject Agent_6,0.5,
bb9c9421-dc43-4ab5-be79-2e3e957f7b9b,5,Eject Agent_6,0.5,
e05d4f06-9baf-4b9d-b283-500ea645aa50,5,Eject Agent_6,0.5,
60c72a72-16d7-458a-ae44-f97e0f148b1b,5,Eject Agent_6,0.5,
b98de460-1d05-47d9-816b-4400135251b5,5,Eject Agent_6,0.5,
3441eff0-ed23-44e0-830d-2c4f86330cf1,5,Eject Agent_6,0.5,
e0c1b4bb-eed4-40d8-b778-08f054199405,5,Eject Agent_6,0.5,
f62e2afb-019f-436d-a788-01c7c58060cb,1,Eject No Ejection,0.571428571,
28492501-cd57-45cb-a3f7-eed7f35081fa,1,Eject No Ejection,0.571428571,
f4db83a2-c9b7-4a10-9b4f-ec2f9e74281c,1,Eject No Ejection,0.571428571,
38a2d286-b021-4312-a88f-c70c98f83a31,1,Eject No Ejection,0.571428571,
628df3a2-4d9d-4d41-8002-eac9115aea33,1,Eject No Ejection,0.571428571,
d50e6d28-d579-4682-b15f-ca33bf535de9,1,Eject No Ejection,0.571428571,
4e1e3acb-58ce-470a-885e-a7fb8a87a264,1,Eject No Ejection,0.571428571,
d9d6d401-b5d9-4699-81e0-e1e1fc6711bf,1,Eject No Ejection,0.571428571,
f62e2afb-019f-436d-a788-01c7c58060cb,2,Eject No Ejection,0.833333333,
28492501-cd57-45cb-a3f7-eed7f35081fa,2,Eject No Ejection,0.833333333,
f4db83a2-c9b7-4a10-9b4f-ec2f9e74281c,2,Eject No Ejection,0.833333333,
38a2d286-b021-4312-a88f-c70c98f83a31,2,Eject No Ejection,0.833333333,
628df3a2-4d9d-4d41-8002-eac9115aea33,2,Eject No Ejection,0.833333333,
d50e6d28-d579-4682-b15f-ca33bf535de9,2,Eject No Ejection,0.833333333,
4e1e3acb-58ce-470a-885e-a7fb8a87a264,2,Eject No Ejection,0.833333333,
d9d6d401-b5d9-4699-81e0-e1e1fc6711bf,2,Eject No Ejection,0.833333333,
f62e2afb-019f-436d-a788-01c7c58060cb,3,Eject Agent_7,0.5,
28492501-cd57-45cb-a3f7-eed7f35081fa,3,Eject Agent_7,0.5,
f4db83a2-c9b7-4a10-9b4f-ec2f9e74281c,3,Eject Agent_7,0.5,
38a2d286-b021-4312-a88f-c70c98f83a31,3,Eject Agent_7,0.5,
628df3a2-4d9d-4d41-8002-eac9115aea33,3,Eject Agent_7,0.5,
d50e6d28-d579-4682-b15f-ca33bf535de9,3,Eject Agent_7,0.5,
4e1e3acb-58ce-470a-885e-a7fb8a87a264,3,Eject Agent_7,0.5,
d9d6d401-b5d9-4699-81e0-e1e1fc6711bf,3,Eject Agent_7,0.5,
f62e2afb-019f-436d-a788-01c7c58060cb,4,Eject Agent_7,0.6,
28492501-cd57-45cb-a3f7-eed7f35081fa,4,Eject Agent_7,0.6,
f4db83a2-c9b7-4a10-9b4f-ec2f9e74281c,4,Eject Agent_7,0.6,
38a2d286-b021-4312-a88f-c70c98f83a31,4,Eject Agent_7,0.6,
628df3a2-4d9d-4d41-8002-eac9115aea33,4,Eject Agent_7,0.6,
d50e6d28-d579-4682-b15f-ca33bf535de9,4,Eject Agent_7,0.6,
4e1e3acb-58ce-470a-885e-a7fb8a87a264,4,Eject Agent_7,0.6,
d9d6d401-b5d9-4699-81e0-e1e1fc6711bf,4,Eject Agent_7,0.6,
f62e2afb-019f-436d-a788-01c7c58060cb,5,Eject No Ejection,0.6,
28492501-cd57-45cb-a3f7-eed7f35081fa,5,Eject No Ejection,0.6,
f4db83a2-c9b7-4a10-9b4f-ec2f9e74281c,5,Eject No Ejection,0.6,
38a2d286-b021-4312-a88f-c70c98f83a31,5,Eject No Ejection,0.6,
628df3a2-4d9d-4d41-8002-eac9115aea33,5,Eject No Ejection,0.6,
d50e6d28-d579-4682-b15f-ca33bf535de9,5,Eject No Ejection,0.6,
4e1e3acb-58ce-470a-885e-a7fb8a87a264,5,Eject No Ejection,0.6,
d9d6d401-b5d9-4699-81e0-e1e1fc6711bf,5,Eject No Ejection,0.6,
f62e2afb-019f-436d-a788-01c7c58060cb,6,Eject Agent_2,0.8,
28492501-cd57-45cb-a3f7-eed7f35081fa,6,Eject Agent_2,0.8,
f4db83a2-c9b7-4a10-9b4f-ec2f9e74281c,6,Eject Agent_2,0.8,
38a2d286-b021-4312-a88f-c70c98f83a31,6,Eject Agent_2,0.8,
628df3a2-4d9d-4d41-8002-eac9115aea33,6,Eject Agent_2,0.8,
d50e6d28-d579-4682-b15f-ca33bf535de9,6,Eject Agent_2,0.8,
4e1e3acb-58ce-470a-885e-a7fb8a87a264,6,Eject Agent_2,0.8,
d9d6d401-b5d9-4699-81e0-e1e1fc6711bf,6,Eject Agent_2,0.8,
a5e5ee50-c70b-416e-b38c-f3b4e00f1eaa,1,Eject Agent_6,0.857142857,
21d5939e-eb63-4f4c-9944-3aab51822096,1,Eject Agent_6,0.857142857,
88cfefc6-4c0d-42b0-9fc3-96ff87c094eb,1,Eject Agent_6,0.857142857,
45e37aa8-f3a3-440a-ad22-9a9af8d7abf8,1,Eject Agent_6,0.857142857,
8570089c-d07e-46e4-84da-226631fe1ea8,1,Eject Agent_6,0.857142857,
1a0ecc32-526f-47f1-9b16-baa6f1117152,1,Eject Agent_6,0.857142857,
9e0ad7a0-6b60-4317-adf1-7c71c6e08c4e,1,Eject Agent_6,0.857142857,
4646748a-ee89-4882-b81a-3d615d39ab15,1,Eject Agent_6,0.857142857,
a5e5ee50-c70b-416e-b38c-f3b4e00f1eaa,2,Eject Agent_6,1,
21d5939e-eb63-4f4c-9944-3aab51822096,2,Eject Agent_6,1,
88cfefc6-4c0d-42b0-9fc3-96ff87c094eb,2,Eject Agent_6,1,
45e37aa8-f3a3-440a-ad22-9a9af8d7abf8,2,Eject Agent_6,1,
8570089c-d07e-46e4-84da-226631fe1ea8,2,Eject Agent_6,1,
1a0ecc32-526f-47f1-9b16-baa6f1117152,2,Eject Agent_6,1,
9e0ad7a0-6b60-4317-adf1-7c71c6e08c4e,2,Eject Agent_6,1,
4646748a-ee89-4882-b81a-3d615d39ab15,2,Eject Agent_6,1,
a5e5ee50-c70b-416e-b38c-f3b4e00f1eaa,4,Byzantine Agents Win,1,
21d5939e-eb63-4f4c-9944-3aab51822096,4,Byzantine Agents Win,1,
88cfefc6-4c0d-42b0-9fc3-96ff87c094eb,4,Byzantine Agents Win,1,
45e37aa8-f3a3-440a-ad22-9a9af8d7abf8,4,Byzantine Agents Win,1,
8570089c-d07e-46e4-84da-226631fe1ea8,4,Byzantine Agents Win,1,
1a0ecc32-526f-47f1-9b16-baa6f1117152,4,Byzantine Agents Win,1,
9e0ad7a0-6b60-4317-adf1-7c71c6e08c4e,4,Byzantine Agents Win,1,
4646748a-ee89-4882-b81a-3d615d39ab15,4,Byzantine Agents Win,1,
87ebf420-8950-48b8-83d8-d264f9e1065e,1,Eject No Ejection,0.714285714,
3acd2a18-2946-44eb-8098-217d5a7ca1bb,1,Eject No Ejection,0.714285714,
ee04be7c-cfd3-45ea-8f0c-51af2479a992,1,Eject No Ejection,0.714285714,
e6dc393e-d019-49b0-84a7-9c201d916663,1,Eject No Ejection,0.714285714,
2a52b4d8-b57a-426a-abeb-d1b6317cc6c4,1,Eject No Ejection,0.714285714,
0506aa66-4fc5-4cef-806f-36df1a88cdd4,1,Eject No Ejection,0.714285714,
618e47a0-ad03-42c5-85ae-681757c68bbf,1,Eject No Ejection,0.714285714,
55eff2a8-07a9-4aa0-8498-5a4e36887427,1,Eject No Ejection,0.714285714,
87ebf420-8950-48b8-83d8-d264f9e1065e,2,Eject Agent_8,0.714285714,
3acd2a18-2946-44eb-8098-217d5a7ca1bb,2,Eject Agent_8,0.714285714,
ee04be7c-cfd3-45ea-8f0c-51af2479a992,2,Eject Agent_8,0.714285714,
e6dc393e-d019-49b0-84a7-9c201d916663,2,Eject Agent_8,0.714285714,
2a52b4d8-b57a-426a-abeb-d1b6317cc6c4,2,Eject Agent_8,0.714285714,
0506aa66-4fc5-4cef-806f-36df1a88cdd4,2,Eject Agent_8,0.714285714,
618e47a0-ad03-42c5-85ae-681757c68bbf,2,Eject Agent_8,0.714285714,
55eff2a8-07a9-4aa0-8498-5a4e36887427,2,Eject Agent_8,0.714285714,
87ebf420-8950-48b8-83d8-d264f9e1065e,10,Max Rounds Reached – Honest Agents Win,1,
3acd2a18-2946-44eb-8098-217d5a7ca1bb,10,Max Rounds Reached – Honest Agents Win,1,
ee04be7c-cfd3-45ea-8f0c-51af2479a992,10,Max Rounds Reached – Honest Agents Win,1,
e6dc393e-d019-49b0-84a7-9c201d916663,10,Max Rounds Reached – Honest Agents Win,1,
2a52b4d8-b57a-426a-abeb-d1b6317cc6c4,10,Max Rounds Reached – Honest Agents Win,1,
0506aa66-4fc5-4cef-806f-36df1a88cdd4,10,Max Rounds Reached – Honest Agents Win,1,
618e47a0-ad03-42c5-85ae-681757c68bbf,10,Max Rounds Reached – Honest Agents Win,1,
55eff2a8-07a9-4aa0-8498-5a4e36887427,10,Max Rounds Reached – Honest Agents Win,1,
cb510b37-71eb-461a-acf0-bb71c248165f,2,Eject Agent_8,0.571428571,
f1f0dd28-5676-4ceb-83ba-b7f730baf52a,2,Eject Agent_8,0.571428571,
42018d77-f42a-49a4-99a3-1bbffd34bf25,2,Eject Agent_8,0.571428571,
7024bef7-c36d-4183-bc31-334719eae62d,2,Eject Agent_8,0.571428571,
e62f55af-b734-4df8-a5d5-56b65ae7083c,2,Eject Agent_8,0.571428571,
628bc0ae-1fb4-4408-ad1a-540c5d95e8bd,2,Eject Agent_8,0.571428571,
729cfcc0-8a61-46ea-b0f0-bcf6ac9438ee,2,Eject Agent_8,0.571428571,
17ed6ddb-076a-4fcf-9af6-f81c3d163832,2,Eject Agent_8,0.571428571,
cb510b37-71eb-461a-acf0-bb71c248165f,3,Eject Agent_5,0.571428571,
f1f0dd28-5676-4ceb-83ba-b7f730baf52a,3,Eject Agent_5,0.571428571,
42018d77-f42a-49a4-99a3-1bbffd34bf25,3,Eject Agent_5,0.571428571,
7024bef7-c36d-4183-bc31-334719eae62d,3,Eject Agent_5,0.571428571,
e62f55af-b734-4df8-a5d5-56b65ae7083c,3,Eject Agent_5,0.571428571,
628bc0ae-1fb4-4408-ad1a-540c5d95e8bd,3,Eject Agent_5,0.571428571,
729cfcc0-8a61-46ea-b0f0-bcf6ac9438ee,3,Eject Agent_5,0.571428571,
17ed6ddb-076a-4fcf-9af6-f81c3d163832,3,Eject Agent_5,0.571428571,
cb510b37-71eb-461a-acf0-bb71c248165f,4,Eject Agent_5,1,
f1f0dd28-5676-4ceb-83ba-b7f730baf52a,4,Eject Agent_5,1,
42018d77-f42a-49a4-99a3-1bbffd34bf25,4,Eject Agent_5,1,
7024bef7-c36d-4183-bc31-334719eae62d,4,Eject Agent_5,1,
e62f55af-b734-4df8-a5d5-56b65ae7083c,4,Eject Agent_5,1,
628bc0ae-1fb4-4408-ad1a-540c5d95e8bd,4,Eject Agent_5,1,
729cfcc0-8a61-46ea-b0f0-bcf6ac9438ee,4,Eject Agent_5,1,
17ed6ddb-076a-4fcf-9af6-f81c3d163832,4,Eject Agent_5,1,
cb510b37-71eb-461a-acf0-bb71c248165f,5,Eject Agent_5,1,
f1f0dd28-5676-4ceb-83ba-b7f730baf52a,5,Eject Agent_5,1,
42018d77-f42a-49a4-99a3-1bbffd34bf25,5,Eject Agent_5,1,
7024bef7-c36d-4183-bc31-334719eae62d,5,Eject Agent_5,1,
e62f55af-b734-4df8-a5d5-56b65ae7083c,5,Eject Agent_5,1,
628bc0ae-1fb4-4408-ad1a-540c5d95e8bd,5,Eject Agent_5,1,
729cfcc0-8a61-46ea-b0f0-bcf6ac9438ee,5,Eject Agent_5,1,
17ed6ddb-076a-4fcf-9af6-f81c3d163832,5,Eject Agent_5,1,
cb510b37-71eb-461a-acf0-bb71c248165f,6,Eject Agent_5,1,
f1f0dd28-5676-4ceb-83ba-b7f730baf52a,6,Eject Agent_5,1,
42018d77-f42a-49a4-99a3-1bbffd34bf25,6,Eject Agent_5,1,
7024bef7-c36d-4183-bc31-334719eae62d,6,Eject Agent_5,1,
e62f55af-b734-4df8-a5d5-56b65ae7083c,6,Eject Agent_5,1,
628bc0ae-1fb4-4408-ad1a-540c5d95e8bd,6,Eject Agent_5,1,
729cfcc0-8a61-46ea-b0f0-bcf6ac9438ee,6,Eject Agent_5,1,
17ed6ddb-076a-4fcf-9af6-f81c3d163832,6,Eject Agent_5,1,
cb510b37-71eb-461a-acf0-bb71c248165f,7,Eject Agent_5,1,
f1f0dd28-5676-4ceb-83ba-b7f730baf52a,7,Eject Agent_5,1,
42018d77-f42a-49a4-99a3-1bbffd34bf25,7,Eject Agent_5,1,
7024bef7-c36d-4183-bc31-334719eae62d,7,Eject Agent_5,1,
e62f55af-b734-4df8-a5d5-56b65ae7083c,7,Eject Agent_5,1,
628bc0ae-1fb4-4408-ad1a-540c5d95e8bd,7,Eject Agent_5,1,
729cfcc0-8a61-46ea-b0f0-bcf6ac9438ee,7,Eject Agent_5,1,
17ed6ddb-076a-4fcf-9af6-f81c3d163832,7,Eject Agent_5,1,
cb510b37-71eb-461a-acf0-bb71c248165f,8,Eject Agent_5,1,
f1f0dd28-5676-4ceb-83ba-b7f730baf52a,8,Eject Agent_5,1,
42018d77-f42a-49a4-99a3-1bbffd34bf25,8,Eject Agent_5,1,
7024bef7-c36d-4183-bc31-334719eae62d,8,Eject Agent_5,1,
e62f55af-b734-4df8-a5d5-56b65ae7083c,8,Eject Agent_5,1,
628bc0ae-1fb4-4408-ad1a-540c5d95e8bd,8,Eject Agent_5,1,
729cfcc0-8a61-46ea-b0f0-bcf6ac9438ee,8,Eject Agent_5,1,
17ed6ddb-076a-4fcf-9af6-f81c3d163832,8,Eject Agent_5,1,
cb510b37-71eb-461a-acf0-bb71c248165f,9,Eject Agent_5,1,
f1f0dd28-5676-4ceb-83ba-b7f730baf52a,9,Eject Agent_5,1,
42018d77-f42a-49a4-99a3-1bbffd34bf25,9,Eject Agent_5,1,
7024bef7-c36d-4183-bc31-334719eae62d,9,Eject Agent_5,1,
e62f55af-b734-4df8-a5d5-56b65ae7083c,9,Eject Agent_5,1,
628bc0ae-1fb4-4408-ad1a-540c5d95e8bd,9,Eject Agent_5,1,
729cfcc0-8a61-46ea-b0f0-bcf6ac9438ee,9,Eject Agent_5,1,
17ed6ddb-076a-4fcf-9af6-f81c3d163832,9,Eject Agent_5,1,
cb510b37-71eb-461a-acf0-bb71c248165f,10,Max Rounds Reached – Honest Agents Win,1,
f1f0dd28-5676-4ceb-83ba-b7f730baf52a,10,Max Rounds Reached – Honest Agents Win,1,
42018d77-f42a-49a4-99a3-1bbffd34bf25,10,Max Rounds Reached – Honest Agents Win,1,
